date,LineItem,quantity,price,discounts,netTotal,purchaseNumber,daysSinceLastPurch,quantity_364,price_364,discounts_364,netTotal_364,quantity_28,price_28,discounts_28,netTotal_28,quantity_7,price_7,discounts_7,netTotal_7
2018-01-18,Beef and Broccoli Stir Fry,8,10,0,80,1.625,75044.5,11,10,0,110,17,10,0,170,15,10,0,150
2018-01-18,Beef and Squash Kabob,30,7,0,249,2.3846153846153846,61611.46153846154,30,7,0,258,48,7,0,398,21,7,1,164
2018-01-18,Chicken and Onion Kabob,44,10,1,449,3.255813953488372,62842,43,10,0,466,42,10,0,468,50,10,1,523
2018-01-18,Chutney,16,2,0,44,1.8666666666666667,66754.53333333334,12,2,0,40,17,2,0,42,19,2,0,56
2018-01-18,Coconut and Beef Vindaloo,6,4,0,21,1.4,60268,13,4,0,43,6,4,1,18,6,4,0,19
2018-01-18,Fountain Drink,39,2,0,77,6.666666666666667,52007.07407407407,34,2,0,62,49,2,0,96,43,2,0,84
2018-01-18,Lamb and Veggie Kabob,11,8,1,94,26.181818181818183,54570.181818181816,14,8,1,110,17,8,1,147,8,8,0,78
2018-01-18,Lamb Chops,20,10,0,193,5.05,70080.25,12,12,1,136,30,10,4,231,15,12,0,176
2018-01-18,Naan,12,2,0,30,2.5,58438.5,16,2,0,36,16,2,0,40,13,2,0,36
2018-01-18,Rice,11,2,0,23,4.090909090909091,54665.545454545456,16,2,0,44,19,2,0,66,17,2,0,48
2018-01-18,Salmon and Wheat Bran Salad,76,11,0,834,5.197368421052632,47473.55263157895,55,15,1,775,95,18,5,1293,91,14,0,1221
2018-01-18,Yogurt,28,3,0,103,4.444444444444445,40838.555555555555,26,3,0,103,46,3,0,205,37,3,0,163
2018-01-19,Aubergine and Chickpea Vindaloo,10,4,0,35,2.5555555555555554,44653,14,4,0,46,4,4,0,14,7,4,0,24
2018-01-19,Beef and Apple Burgers,31,16,1,478,3,61426,23,12,1,245,26,22,1,547,41,11,1,427
2018-01-19,Beef and Broccoli,19,7,0,133,2.611111111111111,55666.944444444445,21,11,0,226,25,9,0,229,22,8,0,177
2018-01-19,Beef and Broccoli Stir Fry,15,10,1,140,3.5714285714285716,57197.07142857143,20,10,0,197,19,10,0,190,24,10,0,240
2018-01-19,Beef and Squash Kabob,38,7,1,314,1.7272727272727273,69784.18181818182,42,7,0,355,31,7,0,265,33,7,0,289
2018-01-19,Chicken and Onion Kabob,62,10,1,640,2.803921568627451,47152.098039215685,98,10,0,1074,49,10,0,529,68,10,0,774
2018-01-19,Chutney,17,2,0,36,3.411764705882353,47225.529411764706,20,2,0,58,15,2,0,60,18,2,0,46
2018-01-19,Coconut and Beef Vindaloo,17,4,0,60,3.6666666666666665,58428.833333333336,7,4,0,24,15,4,0,52,21,4,0,66
2018-01-19,Fountain Drink,37,2,0,70,2.6666666666666665,58436.125,47,2,0,93,35,2,0,64,41,2,0,77
2018-01-19,Lamb and Veggie Kabob,16,8,0,149,2.642857142857143,35879.71428571428,15,8,1,123,7,8,1,54,10,8,0,92
2018-01-19,Lamb Chops,24,12,0,284,2.6666666666666665,62622.125,23,9,0,205,17,16,0,252,23,13,0,288
2018-01-19,Naan,27,2,0,76,2.68,60128.4,24,2,0,67,27,2,0,72,24,2,0,68
2018-01-19,Rice,18,2,0,45,1.9411764705882353,82408.23529411765,21,2,0,64,21,2,0,48,29,2,0,72
2018-01-19,Salmon and Wheat Bran Salad,116,14,0,1511,3.2831858407079646,49702.38938053097,115,14,1,1527,100,15,0,1449,113,12,1,1319
2018-01-19,Yogurt,44,3,0,201,2.9444444444444446,63964.666666666664,58,3,0,209,39,3,0,158,43,3,0,156
2018-01-20,Aubergine and Chickpea Vindaloo,8,4,0,27,2.6666666666666665,50113.5,15,4,0,48,11,4,0,38,7,4,0,24
2018-01-20,Beef and Apple Burgers,33,14,0,448,3.393939393939394,48566.333333333336,20,13,0,259,24,18,0,431,26,15,0,386
2018-01-20,Beef and Broccoli,16,9,2,108,2.4375,62590.6875,28,7,1,184,17,17,0,284,17,9,0,148
2018-01-20,Beef and Broccoli Stir Fry,18,10,0,180,16.705882352941178,47120.117647058825,16,10,0,161,18,10,0,180,20,10,0,200
2018-01-20,Beef and Squash Kabob,39,7,0,339,2.72972972972973,54154.13513513513,60,7,0,502,31,7,0,268,52,7,0,431
2018-01-20,Chicken and Onion Kabob,65,10,0,711,3.7704918032786887,59084.688524590165,58,10,0,629,49,10,0,545,69,10,1,717
2018-01-20,Chutney,12,2,0,26,1.9166666666666667,66759.5,34,2,0,91,11,2,0,46,18,2,0,52
2018-01-20,Fountain Drink,40,2,0,79,3.0384615384615383,46262,48,2,0,91,49,2,0,97,52,2,0,103
2018-01-20,Lamb and Veggie Kabob,9,8,1,74,5.333333333333333,44538,16,8,1,139,9,8,0,82,13,8,0,119
2018-01-20,Lamb Chops,10,10,0,96,5.8,40047.8,23,7,0,163,15,25,0,371,29,9,0,263
2018-01-20,Naan,15,2,0,34,2.6153846153846154,46238.61538461538,22,2,0,51,8,2,0,22,16,2,0,38
2018-01-20,Rice,12,2,0,26,1.8181818181818181,45566.454545454544,16,2,0,40,11,2,0,40,23,2,0,64
2018-01-20,Salmon and Wheat Bran Salad,87,15,2,1120,3.411764705882353,51850.92941176471,99,12,0,1163,99,27,0,2672,110,13,0,1428
2018-01-20,Yogurt,35,3,0,147,2.235294117647059,50099.05882352941,40,3,0,141,51,3,0,226,58,3,0,233
2018-01-22,Aubergine and Chickpea Vindaloo,3,4,0,10,1.6666666666666667,33361.666666666664,9,4,0,32,0,0,0,0,4,4,0,14
2018-01-22,Beef and Apple Burgers,20,17,1,319,4.95,50102.7,23,16,0,373,0,0,0,0,23,13,1,285
2018-01-22,Beef and Broccoli,13,10,0,123,4.75,16858.916666666668,15,9,1,131,0,0,0,0,18,9,0,197
2018-01-22,Beef and Broccoli Stir Fry,10,10,0,100,2.9,80077.3,4,10,0,40,0,0,0,0,15,10,0,150
2018-01-22,Beef and Squash Kabob,44,6,1,289,2.425,62607.5,18,7,0,156,0,0,0,0,35,7,0,290
2018-01-22,Chicken and Onion Kabob,34,10,2,334,3.3333333333333335,44530.96296296296,51,10,1,543,0,0,0,0,42,10,0,465
2018-01-22,Chutney,9,2,0,22,6,22454.222222222223,12,2,0,48,0,0,0,0,16,2,0,48
2018-01-22,Coconut and Beef Vindaloo,6,4,0,21,3.1666666666666665,66747.83333333333,9,4,0,32,0,0,0,0,9,4,0,32
2018-01-22,Fountain Drink,24,2,0,48,5.35,45222.3,35,2,0,66,0,0,0,0,22,2,0,44
2018-01-22,Lamb and Veggie Kabob,9,8,2,63,1.5555555555555556,77787.77777777778,10,8,2,84,0,0,0,0,12,8,0,113
2018-01-22,Lamb Chops,16,11,1,170,3.25,56311.6875,18,10,1,167,0,0,0,0,16,10,1,195
2018-01-22,Naan,11,2,0,32,8.545454545454545,36495.90909090909,19,2,0,57,0,0,0,0,10,2,0,36
2018-01-22,Rice,16,2,0,42,5.1875,31430,12,2,0,32,0,0,0,0,13,2,0,46
2018-01-22,Salmon and Wheat Bran Salad,51,17,0,857,5.08,34182.34,55,15,0,830,0,0,0,0,62,13,2,752
2018-01-22,Yogurt,23,3,0,93,4.7272727272727275,32058,17,3,0,77,0,0,0,0,19,3,0,89
2018-01-23,Aubergine and Chickpea Vindaloo,6,4,0,21,4.8,60134.8,12,4,0,41,0,0,0,0,7,4,0,24
2018-01-23,Beef and Apple Burgers,28,11,1,258,5,50118.71428571428,20,14,1,266,0,0,0,0,30,10,1,256
2018-01-23,Beef and Broccoli,11,7,0,72,1.9090909090909092,63641.09090909091,18,6,1,89,0,0,0,0,9,5,0,42
2018-01-23,Beef and Broccoli Stir Fry,4,10,0,40,2.25,25320.5,9,10,2,72,0,0,0,0,14,10,0,140
2018-01-23,Beef and Squash Kabob,13,7,0,109,4,53940,39,7,1,310,0,0,0,0,37,7,1,280
2018-01-23,Chicken and Onion Kabob,33,10,0,371,6.962962962962963,44474.18518518518,52,10,1,528,0,0,0,0,47,10,1,505
2018-01-23,Chutney,17,2,0,42,1.625,68871,11,2,0,46,0,0,0,0,11,2,0,23
2018-01-23,Coconut and Beef Vindaloo,9,4,0,32,5.25,25047.625,5,4,0,18,0,0,0,0,18,4,0,62
2018-01-23,Fountain Drink,32,2,0,60,6.653846153846154,30905,39,2,0,76,0,0,0,0,32,2,0,63
2018-01-23,Lamb and Veggie Kabob,7,8,0,66,5.714285714285714,85714.14285714286,13,8,1,105,0,0,0,0,14,8,1,124
2018-01-23,Lamb Chops,17,11,3,122,2.5294117647058822,64750.529411764706,15,9,3,93,0,0,0,0,14,7,1,89
2018-01-23,Naan,12,2,0,27,2.5833333333333335,41874.666666666664,14,2,0,54,0,0,0,0,14,2,0,29
2018-01-23,Rice,11,2,0,24,1.2,80115.3,12,2,0,29,0,0,0,0,12,2,0,23
2018-01-23,Salmon and Wheat Bran Salad,90,11,1,845,4.988505747126437,50658.51724137931,65,14,1,830,0,0,0,0,94,11,0,976
2018-01-23,Yogurt,18,3,1,61,2.5294117647058822,53027.882352941175,28,3,1,81,0,0,0,0,39,3,0,136
2018-01-24,Aubergine and Chickpea Vindaloo,10,4,0,35,8,29.4,5,4,0,18,5,4,0,18,3,4,0,10
2018-01-24,Beef and Apple Burgers,31,12,0,365,4.161290322580645,25861.354838709678,22,16,1,346,26,13,1,322,19,14,2,220
2018-01-24,Beef and Broccoli,26,9,0,272,2,65099.95,13,9,2,85,18,10,2,156,7,7,1,41
2018-01-24,Beef and Broccoli Stir Fry,11,10,0,107,4.5,70069.7,6,10,0,60,12,10,0,120,11,10,0,110
2018-01-24,Beef and Squash Kabob,33,7,0,272,1.5483870967741935,71035.29032258065,25,7,1,194,46,7,0,406,13,7,0,111
2018-01-24,Chicken and Onion Kabob,36,10,0,388,6.171428571428572,48630.8,42,10,1,446,57,10,2,558,33,10,0,369
2018-01-24,Chutney,16,2,0,58,21.5,58352.833333333336,11,2,1,22,12,2,2,34,5,2,0,8
2018-01-24,Coconut and Beef Vindaloo,10,4,0,35,2.2857142857142856,42975.57142857143,0,0,0,0,14,4,0,49,5,4,0,18
2018-01-24,Fountain Drink,46,2,0,89,4.483870967741935,48473.54838709677,29,2,0,56,36,2,0,66,16,2,0,27
2018-01-24,Lamb and Veggie Kabob,5,8,0,48,1.8,60183.8,11,8,2,83,10,8,0,98,4,8,5,19
2018-01-24,Lamb Chops,22,7,0,150,4.045454545454546,59127.72727272727,14,10,2,113,12,13,3,123,10,8,0,83
2018-01-24,Naan,23,2,0,86,14.476190476190476,38222.28571428572,13,2,1,28,11,2,0,22,6,2,0,14
2018-01-24,Rice,14,2,0,32,2.6666666666666665,58465,15,2,0,32,9,2,0,30,5,2,0,12
2018-01-24,Salmon and Wheat Bran Salad,100,12,0,1274,9.075268817204302,50605.20430107527,69,12,1,765,66,14,3,759,51,12,1,573
2018-01-24,Yogurt,34,3,0,168,3.586206896551724,58647.75862068965,19,3,0,60,43,3,1,137,24,3,0,91
2018-01-25,Aubergine and Chickpea Vindaloo,6,4,0,21,2.5,25232.5,11,4,0,38,6,4,0,21,8,4,0,27
2018-01-25,Beef and Apple Burgers,16,17,0,267,1.8125,75029.1875,17,18,3,255,29,15,1,416,21,13,0,261
2018-01-25,Beef and Broccoli,24,9,0,220,1.9583333333333333,58412.5,18,8,1,120,18,8,0,147,20,7,0,131
2018-01-25,Beef and Broccoli Stir Fry,11,10,0,110,2.272727272727273,36495.36363636364,13,10,0,127,8,10,0,80,8,10,0,80
2018-01-25,Beef and Squash Kabob,29,7,0,244,2,71461.82142857143,24,7,0,208,31,7,0,272,30,7,0,249
2018-01-25,Chicken and Onion Kabob,42,10,0,453,4.575,47583.825,35,10,0,385,42,10,0,468,44,10,1,449
2018-01-25,Chutney,16,2,0,55,4.642857142857143,71453.64285714286,13,2,0,26,16,2,0,38,16,2,0,44
2018-01-25,Coconut and Beef Vindaloo,4,4,0,14,2.5,50039,13,4,0,42,4,4,0,14,6,4,0,21
2018-01-25,Fountain Drink,38,2,0,75,3.090909090909091,41038.09090909091,49,2,0,97,50,2,0,98,39,2,0,77
2018-01-25,Lamb and Veggie Kabob,12,8,0,108,3.6666666666666665,41862.333333333336,16,8,1,139,12,8,1,108,11,8,1,94
2018-01-25,Lamb Chops,15,8,1,114,2.5,57215.357142857145,19,8,2,128,9,18,1,158,20,10,0,193
2018-01-25,Naan,12,2,0,32,3.3333333333333335,41781.75,24,2,0,68,17,2,0,52,12,2,0,30
2018-01-25,Rice,17,2,0,47,5.642857142857143,42948.07142857143,21,2,0,63,20,2,0,52,11,2,0,23
2018-01-25,Salmon and Wheat Bran Salad,109,13,2,1325,4.602150537634409,52769.645161290326,91,13,1,1098,100,13,0,1310,76,11,0,834
2018-01-25,Yogurt,32,3,0,133,2.576923076923077,65415.307692307695,32,3,1,114,39,3,0,156,28,3,0,103
2018-01-26,Aubergine and Chickpea Vindaloo,12,4,0,41,3.8,60041.7,21,4,1,66,11,4,0,35,10,4,0,35
2018-01-26,Beef and Apple Burgers,42,15,4,463,3.4047619047619047,54911.90476190476,26,21,0,532,35,12,0,416,31,16,1,478
2018-01-26,Beef and Broccoli,24,21,8,302,2.125,66699.83333333333,38,9,0,358,25,9,0,227,19,7,0,133
2018-01-26,Beef and Broccoli Stir Fry,24,10,0,240,3.9473684210526314,57982.52631578947,30,10,0,286,15,10,0,150,15,10,1,140
2018-01-26,Beef and Squash Kabob,44,7,0,373,2.341463414634146,58647.04878048781,58,7,0,497,38,7,0,336,38,7,1,314
2018-01-26,Chicken and Onion Kabob,58,10,0,638,3.4035087719298245,64954.649122807015,74,10,0,797,28,10,0,309,62,10,1,640
2018-01-26,Chutney,34,2,0,79,4.125,50195.46875,30,2,0,104,16,2,0,50,17,2,0,36
2018-01-26,Coconut and Beef Vindaloo,18,4,0,63,2,69281.84615384616,14,4,1,38,16,4,1,49,17,4,0,60
2018-01-26,Fountain Drink,51,2,0,100,2.8974358974358974,53954.35897435898,49,2,0,97,70,2,0,137,37,2,0,70
2018-01-26,Lamb and Veggie Kabob,15,8,0,146,2.923076923076923,46273.769230769234,15,8,0,146,11,8,2,79,16,8,0,149
2018-01-26,Lamb Chops,36,17,8,327,2.3333333333333335,61232.52777777778,29,10,1,270,20,10,0,193,24,12,0,284
2018-01-26,Naan,33,2,1,75,2.59375,68907.34375,38,2,0,111,23,2,0,62,27,2,0,76
2018-01-26,Rice,27,2,0,59,2.7037037037037037,59365.444444444445,34,2,0,88,18,2,0,60,18,2,0,45
2018-01-26,Salmon and Wheat Bran Salad,143,17,4,1873,3.23943661971831,55057.788732394365,137,16,0,2077,117,13,0,1529,116,14,0,1511
2018-01-26,Yogurt,65,3,0,227,2.7666666666666666,56756.28333333333,43,3,0,173,49,3,0,205,44,3,0,201
2018-01-27,Aubergine and Chickpea Vindaloo,14,4,0,49,3.4,50118.1,21,4,0,74,9,4,2,18,8,4,0,27
2018-01-27,Beef and Apple Burgers,39,14,0,538,2.076923076923077,59030.820512820515,27,14,1,350,31,15,0,471,33,14,0,448
2018-01-27,Beef and Broccoli,26,9,0,236,1.9230769230769231,61573.03846153846,37,8,1,327,26,16,0,419,16,9,2,108
2018-01-27,Beef and Broccoli Stir Fry,35,10,0,347,1.84375,59513.28125,24,10,0,241,15,10,0,150,18,10,0,180
2018-01-27,Beef and Squash Kabob,39,7,0,336,1.5945945945945945,70299.56756756757,73,7,0,593,49,7,0,417,39,7,0,339
2018-01-27,Chicken and Onion Kabob,74,10,0,827,6.279411764705882,44233.720588235294,83,10,1,855,41,10,0,460,65,10,0,711
2018-01-27,Chutney,23,2,0,65,1.7826086956521738,78283.04347826086,22,2,1,61,24,2,0,68,12,2,0,26
2018-01-27,Coconut and Beef Vindaloo,15,4,0,52,20.5,50068.642857142855,18,4,0,63,12,4,0,42,0,0,0,0
2018-01-27,Fountain Drink,68,2,0,135,2.9767441860465116,51258.46511627907,64,2,0,127,35,2,0,70,40,2,0,79
2018-01-27,Lamb and Veggie Kabob,10,8,0,92,2.1,60212.1,14,8,2,110,6,8,0,60,9,8,1,74
2018-01-27,Lamb Chops,21,9,0,198,2.9047619047619047,52453.90476190476,25,10,1,230,11,18,4,155,10,10,0,96
2018-01-27,Naan,26,2,0,59,2.2083333333333335,50098.125,27,2,0,79,22,2,0,58,15,2,0,34
2018-01-27,Rice,26,2,0,58,2.44,64070.64,24,2,0,55,18,2,0,56,12,2,0,26
2018-01-27,Salmon and Wheat Bran Salad,120,13,0,1535,4.783333333333333,57573.941666666666,128,13,1,1578,111,18,1,1879,87,15,2,1120
2018-01-27,Yogurt,63,3,0,284,2.033333333333333,66737.03333333334,61,3,0,226,51,3,0,242,35,3,0,147
2018-01-29,Aubergine and Chickpea Vindaloo,10,4,0,35,3.125,50183.5,3,4,0,10,0,0,0,0,3,4,0,10
2018-01-29,Beef and Apple Burgers,22,16,0,336,2.8636363636363638,63758.63636363636,19,15,2,241,0,0,0,0,20,17,1,319
2018-01-29,Beef and Broccoli,18,9,0,152,17.857142857142858,57234.57142857143,20,8,0,158,0,0,0,0,13,10,0,123
2018-01-29,Beef and Broccoli Stir Fry,7,10,0,71,2,66761.83333333333,11,10,1,98,0,0,0,0,10,10,0,100
2018-01-29,Beef and Squash Kabob,17,7,0,145,3.176470588235294,35485,34,7,0,284,0,0,0,0,44,6,1,289
2018-01-29,Chicken and Onion Kabob,47,10,0,520,4.073170731707317,34261.41463414634,30,10,0,332,0,0,0,0,34,10,2,334
2018-01-29,Chutney,13,2,0,44,3.4545454545454546,54676.72727272727,13,2,0,34,0,0,0,0,9,2,0,22
2018-01-29,Coconut and Beef Vindaloo,10,4,0,35,4.5,50043.125,15,4,0,52,0,0,0,0,6,4,0,21
2018-01-29,Fountain Drink,30,2,0,60,5.947368421052632,31647.473684210527,37,2,0,68,0,0,0,0,24,2,0,48
2018-01-29,Lamb and Veggie Kabob,10,8,0,97,3.7,30129.4,8,8,1,67,0,0,0,0,9,8,2,63
2018-01-29,Lamb Chops,15,11,0,161,4.4,33505.333333333336,14,11,2,126,0,0,0,0,16,11,1,170
2018-01-29,Naan,16,2,0,52,3.8666666666666667,60114.2,17,2,0,42,0,0,0,0,11,2,0,32
2018-01-29,Rice,5,2,0,16,2.4,60194.4,17,2,0,42,0,0,0,0,16,2,0,42
2018-01-29,Salmon and Wheat Bran Salad,66,11,0,727,5.885245901639344,44405.32786885246,72,13,1,885,0,0,0,0,51,17,0,857
2018-01-29,Yogurt,17,3,0,71,17.933333333333334,40066.46666666667,23,3,1,88,0,0,0,0,23,3,0,93
2018-01-30,Aubergine and Chickpea Vindaloo,8,4,0,28,1.4,60030.8,14,4,1,44,10,4,0,32,6,4,0,21
2018-01-30,Beef and Apple Burgers,23,13,1,269,1.8181818181818181,72776.31818181818,21,12,1,245,28,13,0,367,28,11,1,258
2018-01-30,Beef and Broccoli,17,7,1,106,8.235294117647058,47096.470588235294,16,6,0,93,13,7,0,92,11,7,0,72
2018-01-30,Beef and Broccoli Stir Fry,8,10,2,60,2.25,50138.25,3,10,0,30,8,10,0,77,4,10,0,40
2018-01-30,Beef and Squash Kabob,31,7,3,173,8.793103448275861,82804.1724137931,27,7,0,224,18,7,1,149,13,7,0,109
2018-01-30,Chicken and Onion Kabob,46,10,2,440,2.86046511627907,60547.976744186046,38,10,0,424,31,10,0,341,33,10,0,371
2018-01-30,Chutney,17,2,0,40,2.176470588235294,70595.76470588235,12,2,0,28,12,2,0,26,17,2,0,42
2018-01-30,Coconut and Beef Vindaloo,5,4,0,18,3.5,96.75,15,4,0,51,10,4,0,35,9,4,0,32
2018-01-30,Fountain Drink,45,2,0,90,2.5714285714285716,46507.32142857143,42,2,0,80,28,2,0,56,32,2,0,60
2018-01-30,Lamb and Veggie Kabob,9,8,0,83,2,66697.22222222222,7,8,2,53,8,8,1,75,7,8,0,66
2018-01-30,Lamb Chops,14,8,0,104,2.857142857142857,57171.07142857143,15,7,1,86,5,11,2,47,17,11,3,122
2018-01-30,Naan,17,2,0,36,1.625,81297.6875,10,2,0,24,13,2,0,30,12,2,0,27
2018-01-30,Rice,17,2,0,34,1.2941176470588236,82378.64705882352,18,2,0,39,8,2,0,24,11,2,0,24
2018-01-30,Salmon and Wheat Bran Salad,96,12,1,1068,3.648936170212766,49033.37234042553,80,12,0,912,67,12,0,767,90,11,1,845
2018-01-30,Yogurt,35,3,0,128,2.966666666666667,63428.53333333333,26,3,0,95,22,3,0,71,18,3,1,61
2018-01-31,Aubergine and Chickpea Vindaloo,7,4,0,24,3.7142857142857144,71480,8,4,1,24,4,4,0,13,10,4,0,35
2018-01-31,Beef and Apple Burgers,26,14,1,358,2,61582.53846153846,26,14,1,335,23,10,1,211,31,12,0,365
2018-01-31,Beef and Broccoli,12,8,0,100,5.833333333333333,58441.5,21,7,0,146,10,11,0,105,26,9,0,272
2018-01-31,Beef and Broccoli Stir Fry,13,10,0,125,1.5833333333333333,75023.16666666667,19,10,0,185,5,10,0,50,11,10,0,107
2018-01-31,Beef and Squash Kabob,34,7,0,288,2.1515151515151514,72793.09090909091,27,7,1,217,21,7,1,156,33,7,0,272
2018-01-31,Chicken and Onion Kabob,32,10,0,361,2.8,53489.1,36,10,1,371,48,10,0,540,36,10,0,388
2018-01-31,Chutney,10,2,0,30,3.1,60047.2,21,2,0,52,6,2,0,14,16,2,0,58
2018-01-31,Coconut and Beef Vindaloo,6,4,1,18,4.4,40202.6,14,4,0,49,8,4,0,28,10,4,0,35
2018-01-31,Fountain Drink,18,2,0,35,3.6923076923076925,53886.92307692308,49,2,0,97,33,2,0,65,46,2,0,89
2018-01-31,Lamb and Veggie Kabob,7,8,0,61,1.2857142857142858,85944,17,8,2,129,3,8,0,28,5,8,0,48
2018-01-31,Lamb Chops,5,10,0,48,2.4,40064.8,16,7,1,107,9,8,0,72,22,7,0,150
2018-01-31,Naan,10,2,0,22,5.555555555555555,55683.666666666664,24,2,0,59,14,2,0,30,23,2,0,86
2018-01-31,Rice,8,2,0,34,2.7142857142857144,28629.14285714286,13,2,0,26,8,2,0,16,14,2,0,32
2018-01-31,Salmon and Wheat Bran Salad,51,14,1,676,3.9375,56315.916666666664,85,12,0,1017,73,12,1,840,100,12,0,1274
2018-01-31,Yogurt,18,3,0,92,2.2,66684.8,24,3,0,86,26,3,0,85,34,3,0,168
2018-02-01,Aubergine and Chickpea Vindaloo,7,4,0,24,7,66667,10,4,0,35,6,4,0,21,6,4,0,21
2018-02-01,Beef and Apple Burgers,21,21,0,437,22.238095238095237,42882.333333333336,34,12,1,379,29,13,0,358,16,17,0,267
2018-02-01,Beef and Broccoli,14,20,0,283,2.7857142857142856,50119.78571428572,58,7,4,666,14,15,0,207,24,9,0,220
2018-02-01,Beef and Broccoli Stir Fry,11,10,0,113,2.272727272727273,54608.90909090909,17,10,0,166,15,10,0,147,11,10,0,110
2018-02-01,Beef and Squash Kabob,58,7,2,403,2.148936170212766,76651.48936170213,36,7,0,304,30,7,0,258,29,7,0,244
2018-02-01,Chicken and Onion Kabob,33,10,0,371,3.3333333333333335,54648.757575757576,85,10,0,935,37,10,0,414,42,10,0,453
2018-02-01,Chutney,21,2,0,82,12.736842105263158,63182.89473684211,32,2,0,73,14,2,0,40,16,2,0,55
2018-02-01,Coconut and Beef Vindaloo,11,4,0,38,2.5,60046.5,14,4,0,49,7,4,0,24,4,4,0,14
2018-02-01,Fountain Drink,50,2,0,99,3.310344827586207,41468.620689655174,42,2,0,83,22,2,0,43,38,2,0,75
2018-02-01,Lamb and Veggie Kabob,9,8,0,84,4.888888888888889,55607.444444444445,9,8,2,69,12,8,1,104,12,8,0,108
2018-02-01,Lamb Chops,17,17,0,285,2.9411764705882355,64816.23529411765,22,11,1,211,13,9,0,112,15,8,1,114
2018-02-01,Naan,23,2,0,76,1.7,65095.7,18,2,0,39,18,2,0,48,12,2,0,32
2018-02-01,Rice,20,2,0,69,2.1666666666666665,50051.77777777778,18,2,0,46,10,2,0,28,17,2,0,47
2018-02-01,Salmon and Wheat Bran Salad,88,18,0,1507,8.047058823529412,48334.77647058824,125,13,0,1616,75,13,0,968,109,13,2,1325
2018-02-01,Yogurt,30,3,0,101,2.857142857142857,46558.53571428572,37,3,0,155,24,3,0,92,32,3,0,133
2018-02-02,Aubergine and Chickpea Vindaloo,8,4,0,27,4.285714285714286,42987.28571428572,9,4,0,32,10,4,0,35,12,4,0,41
2018-02-02,Beef and Apple Burgers,36,12,1,411,2.5555555555555554,50099.02777777778,29,11,0,322,33,13,1,388,42,15,4,463
2018-02-02,Beef and Broccoli,27,9,0,230,10.74074074074074,55626.666666666664,32,9,0,273,25,9,0,214,24,21,8,302
2018-02-02,Beef and Broccoli Stir Fry,19,10,0,187,10.631578947368421,63231.36842105263,33,10,1,309,25,10,0,240,24,10,0,240
2018-02-02,Beef and Squash Kabob,36,7,0,308,2.0555555555555554,66742.36111111111,65,7,0,558,40,7,1,322,44,7,0,373
2018-02-02,Chicken and Onion Kabob,52,10,0,578,7.934782608695652,58786.913043478264,80,10,1,856,69,10,1,740,58,10,0,638
2018-02-02,Chutney,31,2,0,70,1.7096774193548387,64601.32258064516,28,2,0,66,18,2,0,64,34,2,0,79
2018-02-02,Coconut and Beef Vindaloo,19,4,1,56,2.7333333333333334,40135.666666666664,18,4,0,61,11,4,0,38,18,4,0,63
2018-02-02,Fountain Drink,53,2,0,88,3.388888888888889,41787.25,65,2,0,129,58,2,0,108,51,2,0,100
2018-02-02,Lamb and Veggie Kabob,13,8,0,121,3.230769230769231,76951.61538461539,12,8,0,108,17,8,1,153,15,8,0,146
2018-02-02,Lamb Chops,21,7,1,124,2.761904761904762,57224.28571428572,16,8,0,132,16,13,0,210,36,17,8,327
2018-02-02,Naan,38,2,0,98,3.2972972972972974,48737.89189189189,44,2,0,103,33,2,0,78,33,2,1,75
2018-02-02,Rice,22,2,0,60,2.3,50067.7,32,2,0,73,23,2,0,52,27,2,0,59
2018-02-02,Salmon and Wheat Bran Salad,122,14,1,1571,4.677685950413223,44730.694214876035,136,13,0,1722,102,12,1,1185,143,17,4,1873
2018-02-02,Yogurt,42,3,0,174,3.1666666666666665,52493.45238095238,41,3,0,170,43,3,0,157,65,3,0,227
2018-02-03,Aubergine and Chickpea Vindaloo,21,4,0,74,5.181818181818182,36419.72727272727,28,4,0,93,10,4,0,35,14,4,0,49
2018-02-03,Beef and Apple Burgers,31,20,3,525,4.107142857142857,64353.107142857145,32,20,3,550,38,12,1,426,39,14,0,538
2018-02-03,Beef and Broccoli,28,12,2,292,3.074074074074074,44588.77777777778,23,15,7,204,25,8,0,233,26,9,0,236
2018-02-03,Beef and Broccoli Stir Fry,20,10,0,200,1.7894736842105263,63296.94736842105,17,10,1,155,24,10,0,237,35,10,0,347
2018-02-03,Beef and Squash Kabob,54,7,0,454,2.4782608695652173,63120.5,46,7,0,378,47,7,0,403,39,7,0,336
2018-02-03,Chicken and Onion Kabob,81,10,0,908,3.6202531645569622,60837.17721518988,58,10,0,644,81,10,0,876,74,10,0,827
2018-02-03,Chutney,26,2,1,92,13.217391304347826,39236.260869565216,25,2,0,67,21,2,0,45,23,2,0,65
2018-02-03,Coconut and Beef Vindaloo,22,4,0,77,5.529411764705882,47190.17647058824,18,4,0,62,11,4,0,38,15,4,0,52
2018-02-03,Fountain Drink,58,2,0,113,2.902439024390244,53785.14634146341,86,2,0,165,40,2,0,79,68,2,0,135
2018-02-03,Lamb and Veggie Kabob,30,8,0,273,1.5,71489.78571428571,22,8,2,171,14,8,0,130,10,8,0,92
2018-02-03,Lamb Chops,22,13,4,198,2.272727272727273,54671,30,10,0,276,15,9,1,123,21,9,0,198
2018-02-03,Naan,28,2,1,74,2.5217391304347827,43635.34782608696,33,2,0,83,11,2,0,22,26,2,0,59
